sampleid,experiment,set,compound,concentration_mM,compound_class,samplename,group,treatment,day,mouse.number
CC181,CCME11,1,Glycine,0.57,Amino Acids,MMF.16S.326_CC181,BpSCSK,Ampicillin,44,115
CC181,CCME11,1,Proline,2.56,Amino Acids,MMF.16S.326_CC181,BpSCSK,Ampicillin,44,115
CC181,CCME11,1,Propionate,2.92,Fatty Acids,MMF.16S.326_CC181,BpSCSK,Ampicillin,44,115
CC181,CCME11,1,Succinate,5.16,Organic acids,MMF.16S.326_CC181,BpSCSK,Ampicillin,44,115
CC181,CCME11,1,Tyramine,0.01,Other,MMF.16S.326_CC181,BpSCSK,Ampicillin,44,115
CC182,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC182,CCME11,1,Acetate,14.79,Fatty Acids,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC182,CCME11,1,Butyrate,0.26,Fatty Acids,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC182,CCME11,1,Glycine,0.42,Amino Acids,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC182,CCME11,1,Proline,2.2600000000000002,Amino Acids,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC182,CCME11,1,Propionate,2.6,Fatty Acids,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC182,CCME11,1,Succinate,0,Organic acids,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC182,CCME11,1,Tyramine,0,Other,MMF.16S.326_CC182,BpSCSK,Ampicillin,44,116
CC183,CCME11,1,5-Aminovalerate,2.22,Fatty Acids,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC183,CCME11,1,Acetate,21.77,Fatty Acids,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC183,CCME11,1,Butyrate,0.06999999999999998,Fatty Acids,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC183,CCME11,1,Glycine,0.55,Amino Acids,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC183,CCME11,1,Proline,1.67,Amino Acids,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC183,CCME11,1,Propionate,2.91,Fatty Acids,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC183,CCME11,1,Succinate,2.84,Organic acids,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC183,CCME11,1,Tyramine,0,Other,MMF.16S.326_CC183,BpSCSK,Ampicillin,44,117
CC184,CCME11,1,5-Aminovalerate,0,Fatty Acids,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC184,CCME11,1,Acetate,16.77,Fatty Acids,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC184,CCME11,1,Butyrate,0.04999999999999999,Fatty Acids,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC184,CCME11,1,Glycine,1.43,Amino Acids,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC184,CCME11,1,Proline,3.56,Amino Acids,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC184,CCME11,1,Propionate,3.16,Fatty Acids,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC184,CCME11,1,Succinate,1.49,Organic acids,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC184,CCME11,1,Tyramine,0,Other,MMF.16S.326_CC184,BpSCSK,Ampicillin,44,118
CC185,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC185,SPF,NA,46,119
CC185,CCME11,2,Acetate,13.73,Fatty Acids,MMF.16S.328_CC185,SPF,NA,46,119
CC185,CCME11,2,Butyrate,3.51,Fatty Acids,MMF.16S.328_CC185,SPF,NA,46,119
CC185,CCME11,2,Glycine,0.23,Amino Acids,MMF.16S.328_CC185,SPF,NA,46,119
CC185,CCME11,2,Proline,0,Amino Acids,MMF.16S.328_CC185,SPF,NA,46,119
CC185,CCME11,2,Propionate,2.47,Fatty Acids,MMF.16S.328_CC185,SPF,NA,46,119
CC185,CCME11,2,Succinate,0.73,Organic acids,MMF.16S.328_CC185,SPF,NA,46,119
CC185,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC185,SPF,NA,46,119
CC186,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC186,CCME11,2,Acetate,8.95,Fatty Acids,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC186,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC186,CCME11,2,Glycine,0.49,Amino Acids,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC186,CCME11,2,Proline,1.84,Amino Acids,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC186,CCME11,2,Propionate,2.33,Fatty Acids,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC186,CCME11,2,Succinate,0.94,Organic acids,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC186,CCME11,2,Tyramine,0.04000000000000001,Other,MMF.16S.328_CC186,BpSCSK,Ampicillin,46,115
CC187,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC187,SPF,NA,46,120
CC187,CCME11,2,Acetate,13.77,Fatty Acids,MMF.16S.328_CC187,SPF,NA,46,120
CC187,CCME11,2,Butyrate,4.720000000000001,Fatty Acids,MMF.16S.328_CC187,SPF,NA,46,120
CC187,CCME11,2,Glycine,0.19,Amino Acids,MMF.16S.328_CC187,SPF,NA,46,120
CC187,CCME11,2,Proline,0.04,Amino Acids,MMF.16S.328_CC187,SPF,NA,46,120
CC187,CCME11,2,Propionate,2.33,Fatty Acids,MMF.16S.328_CC187,SPF,NA,46,120
CC187,CCME11,2,Succinate,0.74,Organic acids,MMF.16S.328_CC187,SPF,NA,46,120
CC187,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC187,SPF,NA,46,120
CC188,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC188,CCME11,2,Acetate,4.34,Fatty Acids,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC188,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC188,CCME11,2,Glycine,0.26,Amino Acids,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC188,CCME11,2,Proline,1.22,Amino Acids,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC188,CCME11,2,Propionate,2.1100000000000003,Fatty Acids,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC188,CCME11,2,Succinate,0.49000000000000005,Organic acids,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC188,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC188,BpSCSK,Ampicillin,46,116
CC189,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC189,SPF,NA,46,121
CC189,CCME11,2,Acetate,12.45,Fatty Acids,MMF.16S.328_CC189,SPF,NA,46,121
CC189,CCME11,2,Butyrate,5.48,Fatty Acids,MMF.16S.328_CC189,SPF,NA,46,121
CC189,CCME11,2,Glycine,0.25,Amino Acids,MMF.16S.328_CC189,SPF,NA,46,121
CC189,CCME11,2,Proline,0.02,Amino Acids,MMF.16S.328_CC189,SPF,NA,46,121
CC189,CCME11,2,Propionate,2.44,Fatty Acids,MMF.16S.328_CC189,SPF,NA,46,121
CC189,CCME11,2,Succinate,0.5399999999999999,Organic acids,MMF.16S.328_CC189,SPF,NA,46,121
CC189,CCME11,2,Tyramine,0.020000000000000018,Other,MMF.16S.328_CC189,SPF,NA,46,121
CC190,CCME11,2,5-Aminovalerate,4.17,Fatty Acids,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC190,CCME11,2,Acetate,15.76,Fatty Acids,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC190,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC190,CCME11,2,Glycine,0.16,Amino Acids,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC190,CCME11,2,Proline,0.17,Amino Acids,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC190,CCME11,2,Propionate,2.45,Fatty Acids,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC190,CCME11,2,Succinate,2.55,Organic acids,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC190,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC190,BpSCSK,Ampicillin,46,117
CC191,CCME11,2,5-Aminovalerate,0.54,Fatty Acids,MMF.16S.328_CC191,SPF,NA,46,122
CC191,CCME11,2,Acetate,9.76,Fatty Acids,MMF.16S.328_CC191,SPF,NA,46,122
CC191,CCME11,2,Butyrate,3.6999999999999997,Fatty Acids,MMF.16S.328_CC191,SPF,NA,46,122
CC191,CCME11,2,Glycine,0.2,Amino Acids,MMF.16S.328_CC191,SPF,NA,46,122
CC191,CCME11,2,Proline,0,Amino Acids,MMF.16S.328_CC191,SPF,NA,46,122
CC191,CCME11,2,Propionate,2.77,Fatty Acids,MMF.16S.328_CC191,SPF,NA,46,122
CC191,CCME11,2,Succinate,0.32,Organic acids,MMF.16S.328_CC191,SPF,NA,46,122
CC191,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC191,SPF,NA,46,122
CC192,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC192,CCME11,2,Acetate,8.58,Fatty Acids,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC192,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC192,CCME11,2,Glycine,0.4,Amino Acids,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC192,CCME11,2,Proline,1.76,Amino Acids,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC192,CCME11,2,Propionate,2.3600000000000003,Fatty Acids,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC192,CCME11,2,Succinate,1.69,Organic acids,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC192,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC192,BpSCSK,Ampicillin,46,118
CC193,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC193,SPF,NA,48,119
CC193,CCME11,2,Acetate,1.68,Fatty Acids,MMF.16S.328_CC193,SPF,NA,48,119
CC193,CCME11,2,Butyrate,1.6599999999999997,Fatty Acids,MMF.16S.328_CC193,SPF,NA,48,119
CC193,CCME11,2,Glycine,0,Amino Acids,MMF.16S.328_CC193,SPF,NA,48,119
CC193,CCME11,2,Proline,0,Amino Acids,MMF.16S.328_CC193,SPF,NA,48,119
CC193,CCME11,2,Propionate,1.4500000000000002,Fatty Acids,MMF.16S.328_CC193,SPF,NA,48,119
CC193,CCME11,2,Succinate,0,Organic acids,MMF.16S.328_CC193,SPF,NA,48,119
CC193,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC193,SPF,NA,48,119
CC194,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC194,CCME11,2,Acetate,8.15,Fatty Acids,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC194,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC194,CCME11,2,Glycine,0.61,Amino Acids,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC194,CCME11,2,Proline,2.21,Amino Acids,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC194,CCME11,2,Propionate,3.21,Fatty Acids,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC194,CCME11,2,Succinate,0.31,Organic acids,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC194,CCME11,2,Tyramine,0.03,Other,MMF.16S.328_CC194,BpSCSK,Ampicillin,48,115
CC195,CCME11,2,5-Aminovalerate,0.1,Fatty Acids,MMF.16S.328_CC195,SPF,NA,48,120
CC195,CCME11,2,Acetate,15.06,Fatty Acids,MMF.16S.328_CC195,SPF,NA,48,120
CC195,CCME11,2,Butyrate,8.51,Fatty Acids,MMF.16S.328_CC195,SPF,NA,48,120
CC195,CCME11,2,Glycine,0.31,Amino Acids,MMF.16S.328_CC195,SPF,NA,48,120
CC195,CCME11,2,Proline,0.01,Amino Acids,MMF.16S.328_CC195,SPF,NA,48,120
CC195,CCME11,2,Propionate,2.35,Fatty Acids,MMF.16S.328_CC195,SPF,NA,48,120
CC195,CCME11,2,Succinate,0.5,Organic acids,MMF.16S.328_CC195,SPF,NA,48,120
CC195,CCME11,2,Tyramine,0.03,Other,MMF.16S.328_CC195,SPF,NA,48,120
CC196,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC196,CCME11,2,Acetate,5.87,Fatty Acids,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC196,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC196,CCME11,2,Glycine,0.17,Amino Acids,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC196,CCME11,2,Proline,1.27,Amino Acids,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC196,CCME11,2,Propionate,1.9900000000000002,Fatty Acids,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC196,CCME11,2,Succinate,0.30000000000000004,Organic acids,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC196,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC196,BpSCSK,Ampicillin,48,116
CC197,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC197,SPF,NA,48,121
CC197,CCME11,2,Acetate,1.53,Fatty Acids,MMF.16S.328_CC197,SPF,NA,48,121
CC197,CCME11,2,Butyrate,1.83,Fatty Acids,MMF.16S.328_CC197,SPF,NA,48,121
CC197,CCME11,2,Glycine,0.2,Amino Acids,MMF.16S.328_CC197,SPF,NA,48,121
CC197,CCME11,2,Proline,0,Amino Acids,MMF.16S.328_CC197,SPF,NA,48,121
CC197,CCME11,2,Propionate,2.06,Fatty Acids,MMF.16S.328_CC197,SPF,NA,48,121
CC197,CCME11,2,Succinate,0.6,Organic acids,MMF.16S.328_CC197,SPF,NA,48,121
CC197,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC197,SPF,NA,48,121
CC198,CCME11,2,5-Aminovalerate,4.77,Fatty Acids,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC198,CCME11,2,Acetate,5.72,Fatty Acids,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC198,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC198,CCME11,2,Glycine,0.21,Amino Acids,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC198,CCME11,2,Proline,0.04,Amino Acids,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC198,CCME11,2,Propionate,2.8200000000000003,Fatty Acids,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC198,CCME11,2,Succinate,1.54,Organic acids,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC198,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC198,BpSCSK,Ampicillin,48,117
CC199,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC199,SPF,NA,48,122
CC199,CCME11,2,Acetate,7.29,Fatty Acids,MMF.16S.328_CC199,SPF,NA,48,122
CC199,CCME11,2,Butyrate,6.54,Fatty Acids,MMF.16S.328_CC199,SPF,NA,48,122
CC199,CCME11,2,Glycine,0.4,Amino Acids,MMF.16S.328_CC199,SPF,NA,48,122
CC199,CCME11,2,Proline,0,Amino Acids,MMF.16S.328_CC199,SPF,NA,48,122
CC199,CCME11,2,Propionate,2.29,Fatty Acids,MMF.16S.328_CC199,SPF,NA,48,122
CC199,CCME11,2,Succinate,0.19,Organic acids,MMF.16S.328_CC199,SPF,NA,48,122
CC199,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC199,SPF,NA,48,122
CC200,CCME11,2,5-Aminovalerate,0,Fatty Acids,NA,BpSCSK,Ampicillin,48,118
CC200,CCME11,2,Acetate,7.19,Fatty Acids,NA,BpSCSK,Ampicillin,48,118
CC200,CCME11,2,Butyrate,0,Fatty Acids,NA,BpSCSK,Ampicillin,48,118
CC200,CCME11,2,Glycine,0.21,Amino Acids,NA,BpSCSK,Ampicillin,48,118
CC200,CCME11,2,Proline,1.04,Amino Acids,NA,BpSCSK,Ampicillin,48,118
CC200,CCME11,2,Propionate,2.48,Fatty Acids,NA,BpSCSK,Ampicillin,48,118
CC200,CCME11,2,Succinate,1.43,Organic acids,NA,BpSCSK,Ampicillin,48,118
CC200,CCME11,2,Tyramine,0,Other,NA,BpSCSK,Ampicillin,48,118
CC201,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC201,SPF,NA,50,119
CC201,CCME11,2,Acetate,20.18,Fatty Acids,MMF.16S.328_CC201,SPF,NA,50,119
CC201,CCME11,2,Butyrate,13.9,Fatty Acids,MMF.16S.328_CC201,SPF,NA,50,119
CC201,CCME11,2,Glycine,0.54,Amino Acids,MMF.16S.328_CC201,SPF,NA,50,119
CC201,CCME11,2,Proline,0.03,Amino Acids,MMF.16S.328_CC201,SPF,NA,50,119
CC201,CCME11,2,Propionate,2.2800000000000002,Fatty Acids,MMF.16S.328_CC201,SPF,NA,50,119
CC201,CCME11,2,Succinate,0.45,Organic acids,MMF.16S.328_CC201,SPF,NA,50,119
CC201,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC201,SPF,NA,50,119
CC202,CCME11,2,5-Aminovalerate,0,Fatty Acids,NA,BpSCSK,Ampicillin,50,115
CC202,CCME11,2,Acetate,9.08,Fatty Acids,NA,BpSCSK,Ampicillin,50,115
CC202,CCME11,2,Butyrate,0,Fatty Acids,NA,BpSCSK,Ampicillin,50,115
CC202,CCME11,2,Glycine,0.41,Amino Acids,NA,BpSCSK,Ampicillin,50,115
CC202,CCME11,2,Proline,0.95,Amino Acids,NA,BpSCSK,Ampicillin,50,115
CC202,CCME11,2,Propionate,2.8600000000000003,Fatty Acids,NA,BpSCSK,Ampicillin,50,115
CC202,CCME11,2,Succinate,0.41000000000000003,Organic acids,NA,BpSCSK,Ampicillin,50,115
CC202,CCME11,2,Tyramine,0,Other,NA,BpSCSK,Ampicillin,50,115
CC203,CCME11,2,5-Aminovalerate,0.32,Fatty Acids,MMF.16S.328_CC203,SPF,NA,50,120
CC203,CCME11,2,Acetate,9.53,Fatty Acids,MMF.16S.328_CC203,SPF,NA,50,120
CC203,CCME11,2,Butyrate,2.98,Fatty Acids,MMF.16S.328_CC203,SPF,NA,50,120
CC203,CCME11,2,Glycine,0.21,Amino Acids,MMF.16S.328_CC203,SPF,NA,50,120
CC203,CCME11,2,Proline,0,Amino Acids,MMF.16S.328_CC203,SPF,NA,50,120
CC203,CCME11,2,Propionate,1.83,Fatty Acids,MMF.16S.328_CC203,SPF,NA,50,120
CC203,CCME11,2,Succinate,0.6599999999999999,Organic acids,MMF.16S.328_CC203,SPF,NA,50,120
CC203,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC203,SPF,NA,50,120
CC204,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC204,CCME11,2,Acetate,4.67,Fatty Acids,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC204,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC204,CCME11,2,Glycine,0.24,Amino Acids,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC204,CCME11,2,Proline,2.37,Amino Acids,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC204,CCME11,2,Propionate,2.74,Fatty Acids,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC204,CCME11,2,Succinate,0.37,Organic acids,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC204,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC204,BpSCSK,Ampicillin,50,116
CC205,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC205,SPF,NA,50,121
CC205,CCME11,2,Acetate,2.93,Fatty Acids,MMF.16S.328_CC205,SPF,NA,50,121
CC205,CCME11,2,Butyrate,2.79,Fatty Acids,MMF.16S.328_CC205,SPF,NA,50,121
CC205,CCME11,2,Glycine,0,Amino Acids,MMF.16S.328_CC205,SPF,NA,50,121
CC205,CCME11,2,Proline,0.07,Amino Acids,MMF.16S.328_CC205,SPF,NA,50,121
CC205,CCME11,2,Propionate,2.3600000000000003,Fatty Acids,MMF.16S.328_CC205,SPF,NA,50,121
CC205,CCME11,2,Succinate,0.30000000000000004,Organic acids,MMF.16S.328_CC205,SPF,NA,50,121
CC205,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC205,SPF,NA,50,121
CC206,CCME11,2,5-Aminovalerate,5.05,Fatty Acids,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC206,CCME11,2,Acetate,4.56,Fatty Acids,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC206,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC206,CCME11,2,Glycine,0.2,Amino Acids,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC206,CCME11,2,Proline,0.15,Amino Acids,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC206,CCME11,2,Propionate,2.85,Fatty Acids,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC206,CCME11,2,Succinate,0.77,Organic acids,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC206,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC206,BpSCSK,Ampicillin,50,117
CC207,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC207,SPF,NA,50,122
CC207,CCME11,2,Acetate,8.29,Fatty Acids,MMF.16S.328_CC207,SPF,NA,50,122
CC207,CCME11,2,Butyrate,7.37,Fatty Acids,MMF.16S.328_CC207,SPF,NA,50,122
CC207,CCME11,2,Glycine,0.61,Amino Acids,MMF.16S.328_CC207,SPF,NA,50,122
CC207,CCME11,2,Proline,0.14,Amino Acids,MMF.16S.328_CC207,SPF,NA,50,122
CC207,CCME11,2,Propionate,2.04,Fatty Acids,MMF.16S.328_CC207,SPF,NA,50,122
CC207,CCME11,2,Succinate,0.19,Organic acids,MMF.16S.328_CC207,SPF,NA,50,122
CC207,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC207,SPF,NA,50,122
CC208,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC208,CCME11,2,Acetate,4.42,Fatty Acids,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC208,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC208,CCME11,2,Glycine,0.63,Amino Acids,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC208,CCME11,2,Proline,2.82,Amino Acids,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC208,CCME11,2,Propionate,2.24,Fatty Acids,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC208,CCME11,2,Succinate,0.58,Organic acids,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC208,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC208,BpSCSK,Ampicillin,50,118
CC209,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC209,SPF,NA,52,119
CC209,CCME11,2,Acetate,8.32,Fatty Acids,MMF.16S.328_CC209,SPF,NA,52,119
CC209,CCME11,2,Butyrate,2.61,Fatty Acids,MMF.16S.328_CC209,SPF,NA,52,119
CC209,CCME11,2,Glycine,0.24,Amino Acids,MMF.16S.328_CC209,SPF,NA,52,119
CC209,CCME11,2,Proline,0.03,Amino Acids,MMF.16S.328_CC209,SPF,NA,52,119
CC209,CCME11,2,Propionate,2.38,Fatty Acids,MMF.16S.328_CC209,SPF,NA,52,119
CC209,CCME11,2,Succinate,0.42000000000000004,Organic acids,MMF.16S.328_CC209,SPF,NA,52,119
CC209,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC209,SPF,NA,52,119
CC210,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC210,CCME11,2,Acetate,6.49,Fatty Acids,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC210,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC210,CCME11,2,Glycine,0.5,Amino Acids,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC210,CCME11,2,Proline,1.7,Amino Acids,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC210,CCME11,2,Propionate,2.52,Fatty Acids,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC210,CCME11,2,Succinate,0.43,Organic acids,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC210,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC210,BpSCSK,Ampicillin,52,115
CC211,CCME11,2,5-Aminovalerate,0.32,Fatty Acids,NA,SPF,NA,52,120
CC211,CCME11,2,Acetate,2.56,Fatty Acids,NA,SPF,NA,52,120
CC211,CCME11,2,Butyrate,2.2199999999999998,Fatty Acids,NA,SPF,NA,52,120
CC211,CCME11,2,Glycine,0,Amino Acids,NA,SPF,NA,52,120
CC211,CCME11,2,Proline,0,Amino Acids,NA,SPF,NA,52,120
CC211,CCME11,2,Propionate,1.85,Fatty Acids,NA,SPF,NA,52,120
CC211,CCME11,2,Succinate,0.18,Organic acids,NA,SPF,NA,52,120
CC211,CCME11,2,Tyramine,0,Other,NA,SPF,NA,52,120
CC212,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC212,CCME11,2,Acetate,0,Fatty Acids,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC212,CCME11,2,Butyrate,0,Fatty Acids,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC212,CCME11,2,Glycine,0.43,Amino Acids,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC212,CCME11,2,Proline,2.76,Amino Acids,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC212,CCME11,2,Propionate,1.75,Fatty Acids,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC212,CCME11,2,Succinate,0.29000000000000004,Organic acids,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC212,CCME11,2,Tyramine,0,Other,MMF.16S.328_CC212,BpSCSK,Ampicillin,52,116
CC213,CCME11,2,5-Aminovalerate,0,Fatty Acids,MMF.16S.329_CC213,SPF,NA,52,121
CC213,CCME11,2,Acetate,3.93,Fatty Acids,MMF.16S.329_CC213,SPF,NA,52,121
CC213,CCME11,2,Butyrate,4.08,Fatty Acids,MMF.16S.329_CC213,SPF,NA,52,121
