sampleid,experiment,set,compound,concentration_ugmL,compound_class,internal_standadard_used_for_normalization,CAS_number,formal_name,abbreviation,molecular_formula,neutral_mass,concentration_mM,concentration_µM,samplename,group,treatment,day,mouse.number
CC66,CCME11,1,Lithocholic Acid,23.7433333333333,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0.06309720557243188,63.09720557243188,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Taurochenodeoxycholic Acid,0.483333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,9.680281013884587e-4,0.9680281013884587,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Taurocholic Acid,4.80333333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.009321581025530452,9.321581025530453,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Ursocholic Acid,0.75,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0.001836940431205846,1.836940431205846,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC66,CCME11,1,Ursodeoxycholic Acid,2.25333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.005744010360971106,5.744010360971107,MMF.16S.319_CC66,PBS,Ampicillin,7,108
CC67,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Allocholic Acid,12.0133333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.029423703618070448,29.423703618070448,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Alloisolithocholic Acid,0.00666666666666665,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,1.7716464636962136e-5,0.017716464636962137,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Alpha-Muricholic Acid,70.5166666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.17271322143182083,172.71322143182084,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Beta-Muricholic Acid,458.763333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,1.1236278871396854,1123.6278871396855,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Chenodeoxycholic Acid,6.88666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.017554919239299305,17.554919239299306,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Cholic Acid,290.473333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.7114429469161763,711.4429469161763,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Deoxycholic Acid,0.0866666666666667,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,2.2092347542196602e-4,0.22092347542196603,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Glycochenodeoxycholic Acid,0.0733333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,1.6321173391472315e-4,0.16321173391472316,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Glycocholic Acid,0.683333333333333,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0.0014685581695890967,1.4685581695890968,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Isodeoxycholic Acid,0.346666666666667,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,8.836939016878646e-4,0.8836939016878647,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Lithocholic Acid,0.0733333333333333,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,1.9488116279566233e-4,0.19488116279566234,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Taurochenodeoxycholic Acid,0.433333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,8.678872633137905e-4,0.8678872633137905,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Taurocholic Acid,8.06333333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.015648094726410947,15.648094726410946,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Ursocholic Acid,0.38,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,9.307164851442953e-4,0.9307164851442954,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC67,CCME11,1,Ursodeoxycholic Acid,6.83333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.017418966331347308,17.41896633134731,MMF.16S.319_CC67,PBS,Ampicillin,7,109
CC68,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Allocholic Acid,1.66333333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.004073925667429846,4.073925667429846,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Alpha-Muricholic Acid,18.8266666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.04611128691311394,46.11128691311394,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Beta-Muricholic Acid,42.6733333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.10451782844576543,104.51782844576543,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Chenodeoxycholic Acid,1.91666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.0048858076295242555,4.885807629524256,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Cholic Acid,91.0633333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.22303722506716664,223.03722506716664,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Glycochenodeoxycholic Acid,0.0533333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,1.1869944284707135e-4,0.11869944284707135,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Glycocholic Acid,0.113333333333333,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,2.4356574520014224e-4,0.24356574520014224,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Isodeoxycholic Acid,0.00666666666666665,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,1.699411349399734e-5,0.016994113493997338,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Lithocholic Acid,0.0133333333333333,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,3.5432938690120346e-5,0.03543293869012035,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Taurochenodeoxycholic Acid,0.153333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,3.070985700956485e-4,0.3070985700956485,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Taurocholic Acid,2.85333333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.005537316695249176,5.537316695249176,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Ursocholic Acid,0.28,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,6.857910943168493e-4,0.6857910943168493,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC68,CCME11,1,Ursodeoxycholic Acid,3.06333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.007808795150491788,7.808795150491788,MMF.16S.319_CC68,PBS,Ampicillin,7,110
CC69,CCME11,1,3-Oxolithocholic Acid,0.646666666666667,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0.0017277520529746597,1.7277520529746597,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Allocholic Acid,10.9433333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.026803001936216774,26.803001936216774,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Alloisolithocholic Acid,0.106666666666667,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,2.8346343419139575e-4,0.28346343419139575,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Alpha-Muricholic Acid,100.906666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.24714604770428245,247.14604770428244,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Beta-Muricholic Acid,212.123333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.5195439032028721,519.5439032028721,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Chenodeoxycholic Acid,4.35666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.011105653168327297,11.105653168327297,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Cholic Acid,19.0533333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.04666645113232266,46.666451132322656,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Deoxycholic Acid,154.436666666667,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0.39367713614519717,393.67713614519715,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Glycochenodeoxycholic Acid,0.0933333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,2.077240249823749e-4,0.2077240249823749,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Glycocholic Acid,0.443333333333333,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,9.527718856358528e-4,0.9527718856358528,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Isodeoxycholic Acid,18.1766666666667,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,0.04633445044138395,46.33445044138395,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Lithocholic Acid,24.3633333333333,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,0.06474483722152248,64.74483722152247,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Taurochenodeoxycholic Acid,0.513333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0010281126042332596,1.0281126042332596,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Taurocholic Acid,3.88333333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.0075361845209874915,7.536184520987492,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Ursocholic Acid,0.68,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0.001665492657626634,1.6654926576266338,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC69,CCME11,1,Ursodeoxycholic Acid,1.37333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.003500787379763452,3.500787379763452,MMF.16S.319_CC69,BpKH6,Ampicillin,7,111
CC70,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Allocholic Acid,30.6833333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.07515127408555465,75.15127408555465,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Alloisolithocholic Acid,0.0166666666666667,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,4.429116159240554e-5,0.04429116159240554,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Alpha-Muricholic Acid,132.696666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.3250078294483276,325.00782944832764,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Beta-Muricholic Acid,802.973333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,1.9666855749068377,1966.6855749068377,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Chenodeoxycholic Acid,7.82666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.01995108924195293,19.951089241952932,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Cholic Acid,563.813333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,1.3809220102039177,1380.9220102039176,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Deoxycholic Acid,0.0366666666666666,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,9.346762421698541e-5,0.09346762421698541,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Glycochenodeoxycholic Acid,0.0333333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,7.418715177941956e-5,0.07418715177941956,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Glycocholic Acid,0.523333333333333,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,0.0011247006469536007,1.1247006469536007,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Isodeoxycholic Acid,0.0166666666666667,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,4.248528373499354e-5,0.04248528373499354,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Lithocholic Acid,0.0433333333333333,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,1.1515705074289133e-4,0.11515705074289133,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Taurochenodeoxycholic Acid,0.583333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,0.0011683097775377952,1.168309777537795,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Taurocholic Acid,15.0333333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.029174413896698316,29.174413896698315,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Ursocholic Acid,0.91,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,0.00222882105652976,2.22882105652976,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC70,CCME11,1,Ursodeoxycholic Acid,7.35333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.018744507183879103,18.744507183879104,MMF.16S.319_CC70,BpKH6,Ampicillin,7,112
CC71,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Allocholic Acid,8.33333333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.020410449235620506,20.410449235620508,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Alloisolithocholic Acid,0.0166666666666667,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,4.429116159240554e-5,0.04429116159240554,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Alpha-Muricholic Acid,59.9366666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.14680011508227706,146.80011508227705,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Beta-Muricholic Acid,249.683333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.611537879997661,611.537879997661,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Chenodeoxycholic Acid,4.37666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.011156635508809288,11.156635508809288,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Cholic Acid,188.413333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,0.46147209303768466,461.47209303768466,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Deoxycholic Acid,0.0366666666666666,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,9.346762421698541e-5,0.09346762421698541,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Glycochenodeoxycholic Acid,0.0433333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,9.644329731324546e-5,0.09644329731324545,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Glycocholic Acid,0.223333333333333,Primary Conjugated,D4 Glycocholic Acid,475-31-0,"5_-Cholanic acid-3_, 7_, 12_-triol N-(carboxymethyl)-amide",GCA,C26H43NO6,465.309,4.799677920120457e-4,0.4799677920120457,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Isodeoxycholic Acid,0.00666666666666665,Secondary,D4 Deoxycholic acid,570-63-8,"5_-Cholanic acid-3_, 12_-diol",IsoDCA,C24H40O4,392.2927,1.699411349399734e-5,0.016994113493997338,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Lithocholic Acid,0.0833333333333333,Secondary,D4 Lithocholic acid,434-13-9,5_-Cholanic acid-3_-ol,LCA,C24H40O3,376.2977,2.2145586681325265e-4,0.22145586681325263,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Taurochenodeoxycholic Acid,0.303333333333333,Primary Conjugated,D4 Taurodeoxycholic acid,6009-98-9,"5_-Cholanic acid-3_, 7_-diol N-(2-sulphoethyl)-amide",TCDCA,C26H45NO6S,499.2968,6.075210843196531e-4,0.6075210843196531,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Taurocholic Acid,8.60333333333333,Primary Conjugated,D4 Taurocholic acid,345909-26-4,"5_-Cholanic acid-3_, 7_, 12_-triol N-(2-sulphoethyl)-amide",TCA,C26H45NO7S,515.2917,0.01669604484864268,16.696044848642682,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Ursocholic Acid,0.35,Secondary,D4 Cholic acid,2955-27-3,"5_-Cholanic acid-3_, 7_, 12_-triol",UCA,C24H40O5,408.2876,8.572388678960614e-4,0.8572388678960614,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC71,CCME11,1,Ursodeoxycholic Acid,3.44333333333333,Secondary,D4 Deoxycholic acid,128-13-2,"5_-Cholanic acid-3_, 7_-diol",UDCA,C24H40O4,392.2927,0.0087774596196496385,8.777459619649639,MMF.16S.319_CC71,BpKH6,Ampicillin,7,113
CC72,CCME11,1,3-Oxolithocholic Acid,0,Secondary,D4 Lithocholic acid,1553-56-6,3-Oxo-5_-cholanoic Acid,3-oxoLCA,C24H38O3,374.2821,0,0,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Allocholic Acid,15.1433333333333,Secondary,D4 Cholic acid,2464-18-8,"3_,7_,12_-Trihydroxy-5_-cholan-24-oic acid",alloCA,C24H40O5,408.2876,0.037089868350969515,37.08986835096952,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Alloisolithocholic Acid,0,Secondary,D4 Lithocholic acid,2276-93-9,5_-Cholanic acid-3_-ol,isoalloLCA,C24H40O3,376.2978,0,0,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Alpha-Muricholic Acid,134.386666666667,Primary Rodent,D5 Alpha-Muricholic Acid,2393-58-0,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,0.32914706855331144,329.14706855331144,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Beta-Muricholic Acid,487.763333333333,Primary Rodent,D5 Alpha-Muricholic Acid,2393-59-1,"5_-Cholanic acid-3_, 6_, 7_-triol",_MCA,C24H40O5,408.2876,1.1946562504796447,1194.6562504796448,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Chenodeoxycholic Acid,8.01666666666667,Primary,D4 Deoxycholic acid,474-25-9,"5_-Cholanic acid-3_,7_-diol",CDCA,C24H40O4,392.2927,0.020435421476531858,20.435421476531857,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Cholic Acid,461.473333333333,Primary,D4 Cholic acid,81-25-4,"5_-Cholanic acid-3_, 7_, 12_-triol",CA,C24H40O5,408.2876,1.1302653652311092,1130.2653652311092,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Deoxycholic Acid,0,Secondary,D4 Deoxycholic acid,83-44-3,"5_-Cholanic acid-3_, 12_-diol",DCA,C24H40O4,392.2927,0,0,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
CC72,CCME11,1,Glycochenodeoxycholic Acid,0.0333333333333333,Primary Conjugated,D4 Glycodeoxycholic acid,16564-43-5,"5_-Cholanic acid-3_, 7_-diol N-(carboxymethyl)-amide",GCDCA,C26H43NO5,449.3141,7.418715177941956e-5,0.07418715177941956,MMF.16S.319_CC72,BpKH6,Ampicillin,7,114
